platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split,engagement_score
instagram,lovekellyfelder,Video,87282,1,0,4,35,0.0,0.3571428571428572,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Simply Radiant ✨

#kfangellifestyle",1,train,0.8723172
instagram,lovekellyfelder,Video,87282,1,0,20,133,0.5875,0.25,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"It all comes together tomorrow. ✨
Where coffee meets fashion… 
 Guess the location & win vouchers worth Rs. 50,000!

#lovekellyfelder",1,train,0.9023694
tiktok,lovekellyfelder,Image,87282,0,0,16,79,0.45,0.7,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,The outfit you love is just a click away - with free shipping across Sri Lanka ,1,test,0.9252421
facebook,lovekellyfelder,Sidecar,87282,4,0,32,224,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Nocturne - The Prelude ✨
Before the Night Begins!

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,test,0.9789948
tiktok,lovekellyfelder,Sidecar,87282,2,0,9,53,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Store No. 4 - the journey continues✨

#kellyfelder #4",1,test,0.7473893
tiktok,lovekellyfelder,Video,87282,2,0,6,43,0.7,0.8,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Moments we loved ✨

#kellyfelder #community",0,train,0.036275543
tiktok,lovekellyfelder,Video,87282,3,0,12,97,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"She’s serving elegance today✨

which look is your pick? 

#luxury #festivecollection #kellyfelder",1,train,0.8975607
facebook,lovekellyfelder,Video,87282,0,0,82,485,0.15,0.7142857142857143,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Thank you for giving HOPE

What began as a simple call for help turned into a wave of compassion.

Project Hope, Phase 01 in Gampaha came to life because of you, our Kelly Felder Loyalty customers, with your generosity lighting the way for families who needed it most.

Note: To uphold the privacy of the families assisted, images from the distribution will not be shared. This communication serves only to acknowledge your contribution and let you see how far your kindness travelled.",1,test,0.9317253
facebook,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train,0.8709057
instagram,lovekellyfelder,Sidecar,87282,4,0,18,149,0.8,1.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"2025, wrapped. Thank you to our customers, community, and team for making it unforgettable.

#KellyFelder #YearInReview #LuxuryLifestyle #2025Wrapped",1,test,0.99038774
facebook,lovekellyfelder,Sidecar,87282,4,0,28,200,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Nocturne: The NIGHTFALL

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train,0.065916374
instagram,lovekellyfelder,Sidecar,87282,3,0,30,195,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Kelly Felder - Élité
Luxury Footwear in Balance !

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",1,train,0.88912934
facebook,lovekellyfelder,Sidecar,87282,3,0,25,172,0.0,0.0,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Aria Linen Collection By Eighty%✨
.
.

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala

#EightyPercent #AriaLinenCollection #SustainableStyle",1,train,0.9781918
instagram,lovekellyfelder,Sidecar,87282,0,0,8,51,0.6,1.0,2,3,0,0.4999999999999999,0.8660254037844386,0.4338837391175582,-0.900968867902419,"Nocturne: The Nightfall
Designed to own the night. ",0,train,0.15727314
instagram,lovekellyfelder,Sidecar,87282,4,0,40,280,0.4,0.4,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"The Signature Fold (Scarf)

Signature Fold
26604800

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

Our signature Kelly Felder scarfs are now available
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train,0.8210559
instagram,lovekellyfelder,Sidecar,87282,2,0,9,66,0.0,0.0,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,"Hold the dots and slide to reveal

#12daysofchristmas #kellyfelder",0,train,0.057304375
tiktok,lovekellyfelder,Video,87282,0,0,3,17,0.0,0.3571428571428572,10,5,1,0.4999999999999999,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,Simply Elevated ✨,0,train,0.07494295
instagram,lovekellyfelder,Sidecar,87282,4,0,33,234,0.0,0.0,7,1,0,0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335,"Nocturne: L’Heure Noire✨
For moments the night remembers.

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train,0.17515014
tiktok,lovekellyfelder,Sidecar,87282,4,0,37,230,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"The knit shirt that fits every plan, shop online & in-stores ✨

Shop now: www.redversbuller.com

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",0,test,0.13493374
instagram,lovekellyfelder,Image,87282,0,0,16,79,0.45,0.7,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,The outfit you love is just a click away - with free shipping across Sri Lanka ,1,train,0.92912614
tiktok,lovekellyfelder,Video,87282,1,0,17,132,0.4,0.5,17,5,1,-0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,"Coffee, fashion, and unforgettable 
moments ☕✨
 
Here’s a look back at our Coffee Meets 
Fashion experience.

#kellyfeldercoffeeclub",0,train,0.03327966
instagram,lovekellyfelder,Sidecar,87282,4,0,37,272,0.0,0.0,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,"The Work Wear Edit - Premium Work Wear Collection!
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #luxurylifestyles",0,train,0.009028676
facebook,lovekellyfelder,Sidecar,87282,4,0,29,213,0.0,0.125,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"Kelly Felder Basic Drop✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",0,train,0.05502827
facebook,lovekellyfelder,Video,87282,1,0,4,34,0.0,0.0,11,5,1,0.258819045102521,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"Where angels unwind✨
#WingsAndWine",0,test,0.33129779
facebook,lovekellyfelder,Video,87282,1,0,8,49,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"POV: You walk in with that bag✨

#lovekellyfelder",0,train,0.20399083
facebook,lovekellyfelder,Video,87282,0,1,4,39,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,His vibe? Sorted.✅ @redversbuller.co.uk,1,train,0.8379516
instagram,lovekellyfelder,Sidecar,87282,4,0,40,280,0.4,0.4,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"The Signature Fold (Scarf)

Signature Fold
26604800

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

Our signature Kelly Felder scarfs are now available
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,test,0.8210559
instagram,lovekellyfelder,Video,87282,1,0,8,49,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"POV: You walk in with that bag✨

#lovekellyfelder",0,train,0.18565783
tiktok,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train,0.9934208
instagram,lovekellyfelder,Image,87282,1,0,7,54,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"What’s on your list? Comment below

#12daysofchristmas",0,train,0.1433446
instagram,lovekellyfelder,Sidecar,87282,4,0,25,183,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Workday Essentials! 

In Stores : Colombo 03 | Nugegoda | Colombo City Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,test,0.9405611
facebook,lovekellyfelder,Video,87282,1,0,57,327,0.29,0.45,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,"As 2025 draws to a close, we want to thank our community, and team for shaping a remarkable year at Kelly Felder. Your trust, creativity, and support pushed us to go further and create more than we imagined.
We step into the year ahead inspired, focused, and ready for what’s next.

2026 is already in motion✨

#lovekellyfelder",0,test,0.094539255
instagram,lovekellyfelder,Image,87282,0,0,16,79,0.45,0.7,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,The outfit you love is just a click away - with free shipping across Sri Lanka ,1,test,0.92912614
instagram,lovekellyfelder,Video,87282,0,0,6,32,-0.1875,0.5,10,6,1,0.4999999999999999,-0.8660254037844386,-0.78183148246803,0.6234898018587333,A little moment of retail peace ,1,test,0.81073284
instagram,lovekellyfelder,Video,87282,0,0,16,74,0.0,0.0,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"Paint, sip, and sparkle with us on Nov 2nd! Link in bio to save your spot!",0,train,0.049577292
facebook,lovekellyfelder,Sidecar,87282,4,0,31,240,0.1,0.35,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"The Stripe Edit - Soft Lines Ahead

Shop Online: www.kellyfelder.com

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train,0.01925979
facebook,lovekellyfelder,Sidecar,87282,2,0,11,72,0.0,0.0,15,6,1,-0.7071067811865471,-0.707106781186548,-0.78183148246803,0.6234898018587333,"Work Wear - Designed for the year ahead !

#kellyfelder #premiumworkwear",0,train,0.15554465
facebook,lovekellyfelder,Sidecar,87282,4,0,28,204,-0.5000000000000001,0.8666666666666667,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"The Casual Aura 

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",1,test,0.90096706
facebook,lovekellyfelder,Sidecar,87282,4,0,33,233,0.0,0.0,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"Workday Essentials 
Designed for the year ahead !

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train,0.031165019
facebook,lovekellyfelder,Image,87282,1,0,9,51,0.0,0.0,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Just in for the 12 Days of Christmas.

#kellyfelder",0,train,0.098823115
facebook,lovekellyfelder,Sidecar,87282,1,0,5,39,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,Kelly Felder Angels ✨ #kfangellifestyle,1,train,0.9922518
tiktok,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test,0.98216873
facebook,lovekellyfelder,Sidecar,87282,4,0,29,209,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"The Athleisure Collection ✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train,0.8357384
facebook,lovekellyfelder,Sidecar,87282,4,0,32,247,0.0,0.0,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Midnight Muse - Where Elegance Awakens

Shop online: www.kellyfelder.com

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train,0.40603963
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,test,0.78920984
facebook,lovekellyfelder,Sidecar,87282,4,0,33,233,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Workday Essentials 
Designed for the year ahead !

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train,0.032131687
instagram,lovekellyfelder,Sidecar,87282,1,0,13,83,0.0,0.0,6,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,"Throwing it back before we do it all again this Saturday ☕️ 

#kellyfeldercoffeclub",1,test,0.9435993
facebook,lovekellyfelder,Video,87282,1,0,4,35,0.0,0.3571428571428572,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Simply Radiant ✨

#kfangellifestyle",1,train,0.8790259
tiktok,lovekellyfelder,Video,87282,1,0,19,110,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Kelly Felder Coffee Club — back for another brew ☕
Register now through the link in our bio! 
#lovekellyfelder",1,train,0.9584887
tiktok,lovekellyfelder,Sidecar,87282,3,0,30,195,0.0,0.0,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"Kelly Felder - Élité
Luxury Footwear in Balance !

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",0,train,0.07198781
facebook,lovekellyfelder,Sidecar,87282,1,0,38,247,0.125,0.6125,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,"Floréal Grace
A soft floral edit for everyday romance light fabrics, gentle prints, and flowing silhouettes.✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder",1,train,0.8307469
instagram,lovekellyfelder,Video,87282,1,0,19,110,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Kelly Felder Coffee Club — back for another brew ☕
Register now through the link in our bio! 
#lovekellyfelder",1,test,0.949713
instagram,lovekellyfelder,Sidecar,87282,4,0,37,266,0.0,0.0,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"The Work Wear Edit - Premium Work Wear Collection!

Shop online: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,test,0.029309796
instagram,lovekellyfelder,Video,87282,1,0,5,33,0.0,0.0,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,Look of the day ✨#lovekellyfelder,0,test,0.51239926
instagram,lovekellyfelder,Video,87282,1,0,17,132,0.4,0.5,17,5,1,-0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,"Coffee, fashion, and unforgettable 
moments ☕✨
 
Here’s a look back at our Coffee Meets 
Fashion experience.

#kellyfeldercoffeeclub",0,train,0.036062323
instagram,lovekellyfelder,Video,87282,1,0,9,59,0.4,0.4,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"Kelly Felder Jeans - The fit you’ll feel✨

#lovekellyfelder",0,train,0.077063024
instagram,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train,0.95745826
facebook,lovekellyfelder,Image,87282,0,3,72,437,0.6263888888888889,0.638888888888889,7,4,0,0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,"✨ GIVEAWAY ALERT – WIN Rs. 200,000 THIS CHRISTMAS! ✨
 Your KELLY FELDER x REDVERSE BULLER Christmas just got magical! 

We’re gifting lucky winners Rs. 200,000 worth of shopping vouchers to celebrate the most wonderful time of the year! ️

How to Enter:
1️⃣ Follow @redversbulleruk 
2️⃣ Tag your Friends (5)
3️⃣ Share this post on your story & mention us (@lovekellyfelder @redversbulleruk )✨

Elevate your Christmas style with KF x RB.✨",1,train,0.9957194
instagram,lovekellyfelder,Video,87282,3,0,5,49,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Launching soon….

#kellyfelder #workwear #premium",0,test,0.09880464
facebook,lovekellyfelder,Sidecar,87282,4,0,32,247,0.0,0.0,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Midnight Muse - Where Elegance Awakens

Shop online: www.kellyfelder.com

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train,0.40603963
facebook,lovekellyfelder,Sidecar,87282,3,0,29,194,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Kelly Felder Élité - Luxury Footwear in Balance✨

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",0,train,0.03340949
instagram,lovekellyfelder,Sidecar,87282,4,0,29,209,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"The Athleisure Collection ✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train,0.8479866
facebook,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test,0.9933531
instagram,lovekellyfelder,Video,87282,3,0,12,97,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"She’s serving elegance today✨

which look is your pick? 

#luxury #festivecollection #kellyfelder",1,train,0.89213413
instagram,lovekellyfelder,Sidecar,87282,2,0,11,72,0.0,0.0,15,6,1,-0.7071067811865471,-0.707106781186548,-0.78183148246803,0.6234898018587333,"Work Wear - Designed for the year ahead !

#kellyfelder #premiumworkwear",0,test,0.13518669
instagram,lovekellyfelder,Sidecar,87282,4,0,28,201,0.0,0.0,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The Boardroom Edit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,test,0.0071217963
instagram,lovekellyfelder,Sidecar,87282,1,0,5,39,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,Kelly Felder Angels ✨ #kfangellifestyle,1,train,0.99090916
facebook,lovekellyfelder,Video,87282,1,0,4,42,0.225,0.3166666666666667,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"First look, real moments.✨#lovekellyfelder",1,train,0.7203601
tiktok,lovekellyfelder,Video,87282,3,0,28,196,0.0111111111111111,0.2444444444444445,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"A composed exploration of tone and form.
Kelly Felder presents modern heels in nude, beige, brown, and black designed for considered dressing and lasting relevance.

#kellyfelder #luxury #footwear",0,train,0.05815602
instagram,lovekellyfelder,Video,87282,2,0,5,48,0.0,0.0,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Always this one 

#kellyfelder #kfangellifestyle",0,train,0.046153493
instagram,lovekellyfelder,Video,87282,0,0,25,151,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,Discover finest menswear in Sri Lanka. Step into Redvers Buller at Colombo City Centre or any Kelly Felder store Or shop anytime at redversbuller.com ✨,1,test,0.92663324
instagram,lovekellyfelder,Video,87282,4,0,7,80,0.4375,0.575,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"The Original Fit!

#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,train,0.10852038
tiktok,lovekellyfelder,Sidecar,87282,4,0,35,256,0.0,0.0,9,6,1,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333,"Kelly Felder - Casuals Collection!
Relaxed silhouettes in softer shades.

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train,0.95129514
tiktok,lovekellyfelder,Video,87282,0,0,5,26,0.0,0.0,4,6,1,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,Every detail tells a story,1,train,0.6441966
instagram,lovekellyfelder,Video,87282,3,0,9,70,0.25,0.3333333333333333,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"First year at Colombo City Centre.

#kellyfelder #colombocitycentre #3",0,test,0.025918005
facebook,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train,0.96380657
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,train,0.48917782
tiktok,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train,0.9431037
facebook,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train,0.9714067
tiktok,lovekellyfelder,Video,87282,1,0,7,40,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Sip, paint and be merry ✨

#wingsandwine",0,train,0.10978617
facebook,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,2,2,0,0.4999999999999999,0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train,0.053600293
instagram,lovekellyfelder,Sidecar,87282,4,0,31,231,0.1,0.35,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Amora - Softly into day 

Shop online:  www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,test,0.10272316
tiktok,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test,0.9835827
instagram,lovekellyfelder,Video,87282,4,0,7,80,0.4375,0.575,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"The Original Fit!

#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,test,0.10852038
